acct_id,visit_num,visit_dt,clip_views,view_time_sec,total_clip_length_sec,total_course_lngth_sec,courses_viewed,b2b_visit_indicator,page_views,searches
"2,065",36,18/3/18,39,"5,513","5,729","1,345,380",1,1,1,0
"2,065",37,19/3/18,5,979,979,"89,692",1,1,2,0
"2,065",38,20/3/18,14,"2,999","3,518","246,653",1,1,1,0
"2,065",39,3/4/18,19,"4,205","4,839","101,160",1,1,2,0
"2,065",40,7/4/18,8,"2,636","3,913","54,067",3,1,6,2
"1,293",1,1/7/17,16,"4,251","4,825","217,612",2,0,6,8
"1,293",2,3/7/17,5,1321,1321,"79,665",1,0,5,5
"1,293",3,6/7/17,45,"6,225","6,652","35,748",1,0,8,3
"1,293",4,8/7/17,41,"6,198","6,198","292,105",1,0,6,3
"1,293",5,10/7/17,42,"5,142","6,861","220,888",4,0,8,0
"1,293",6,11/7/17,4,961,961,"48,057",1,0,2,0
"1,293",7,12/7/17,6,354,741,"65,932",3,0,5,7
"1,293",8,13/7/17,1,409,409,"11,535",1,0,1,0
"1,293",9,16/7/17,3,511,511,"40,745",2,0,4,1
"1,293",10,17/7/17,38,"4,543","5,262","606,215",2,0,4,2
"1,293",11,18/7/17,22,"1,863","1,892","376,932",1,0,4,1
"1,293",12,19/7/17,11,1588,"2,277","159,330",1,0,3,1
"1,293",13,20/7/17,12,"2,767","2,776","40,334",1,0,6,1
"1,293",14,24/7/17,8,1821,1821,"132,775",1,0,8,1
"1,293",15,25/7/17,27,"5,598","7,807","309,775",2,0,7,2
"1,293",16,26/7/17,1,522,522,"13,905",1,0,5,0
"1,293",17,4/8/17,18,"2,632","2,684","314,110",1,0,5,2
"1,293",18,5/8/17,41,"5,624","7,992","584,210",1,0,3,0
"1,293",19,10/8/17,12,"4,939","4,939","130,452",1,0,3,0
"1,293",20,11/8/17,30,"3,042","3,215","1,005,152",1,0,3,0
"1,293",21,12/8/17,5,1068,1238,"67,107",2,0,7,4
"1,293",22,13/8/17,7,"1,995","2,215","106,220",1,0,1,0
"1,293",23,17/8/17,16,"2,137","2,719","94,803",2,0,12,4
"1,293",24,20/8/17,8,"3,223","3,223","132,775",1,0,1,0
"1,293",25,23/8/17,12,1728,"2,048","112,409",2,0,5,0
"1,293",26,24/8/17,1,371,371,"8,531",1,0,4,0
"1,293",27,25/8/17,20,"2,004","2,972","111,405",2,0,8,0
"1,507",1,22/8/17,61,332,"14,306","1,719,988",2,1,6,6
"1,394",1,22/9/17,8,"1,605","1,605","96,880",1,1,1,4
"1,321",1,27/7/17,2,77,149,"7,666",1,1,6,7
"1,321",2,22/11/17,7,"1,860","1,931","61,014",2,1,9,3
"1,321",3,27/11/17,2,520,520,"9,879",1,1,2,5
"1,635",1,18/7/17,11,"1,818","2,343","87,237",2,1,5,7
"1,635",2,21/7/17,10,"2,518","3,405","35,248",1,1,5,3
"1,635",3,3/8/17,2,220,220,"6,039",1,1,5,6
"1,635",4,17/10/17,2,220,220,"9,050",1,1,3,4
"1,635",5,18/10/17,26,"5,289","5,529","237,041",2,1,7,0
"1,635",6,19/10/17,4,641,874,"36,126",2,1,4,1
"1,635",7,27/11/17,3,473,546,"23,157",2,1,8,0
"1,619",1,1/7/17,1,124,124,"8,168",1,0,4,4
"1,619",2,2/7/17,96,"10,785","15,693","2,001,407",3,0,9,5
"1,619",3,3/7/17,114,"20,658","24,305","656,168",3,0,10,3
"1,619",4,4/7/17,41,"6,697","8,096","174,785",3,0,6,3
"1,619",5,6/7/17,51,"6,774","10,666","245,731",3,0,2,9
"1,619",6,8/7/17,30,"3,933","3,933","214,876",2,0,12,0
"1,619",7,9/7/17,13,"1,696","1,696","94,527",1,0,6,1
"1,619",8,12/7/17,45,"3,847","5,252","657,395",3,0,12,11
"1,619",9,13/7/17,9,625,"2,274","64,602",1,0,1,0
"1,619",10,21/7/17,3,349,382,"23,256",1,0,3,1
"1,619",11,22/7/17,55,"7,184","10,486","461,836",6,0,14,4
"1,619",12,23/7/17,76,"14,651","21,503","1,067,566",5,0,11,4
"1,619",13,24/7/17,67,"12,905","17,372","659,785",3,0,7,2
"1,619",14,26/7/17,62,"9,311","12,985","879,978",1,0,3,1
"1,619",15,27/7/17,20,"5,861","6,432","155,427",2,0,7,2
"1,619",16,29/7/17,48,"7,409","11,189","514,016",2,0,5,0
"1,619",17,30/7/17,3,1025,1025,"4,320",1,0,3,0
"1,619",18,31/7/17,3,"2,131","3,704","28,038",1,0,7,0
"1,619",19,3/8/17,11,"2,713","2,713","80,970",1,0,1,0
"1,619",20,9/8/17,27,"4,814","6,719","218,670",1,0,5,0
"1,619",21,10/8/17,3,344,344,"28,560",1,0,1,0
"1,619",22,22/8/17,11,960,"3,741","145,188",1,0,1,0
"1,619",23,24/8/17,11,"2,435","2,762","168,432",1,0,1,0
"1,619",24,27/8/17,15,1240,1735,"224,576",1,0,1,0
"1,619",25,29/8/17,15,"4,933","5,375","20,744",1,0,3,0
"1,619",26,30/8/17,5,"2,000","2,000","7,779",1,0,2,0
"1,619",27,11/12/17,62,"12,954","18,535","1,229,410",1,0,3,0
"1,619",28,14/12/17,100,"13,756","20,637","2,120,768",1,0,1,0
"1,619",29,19/12/17,32,"6,453","10,580","321,538",1,0,1,0
"1,619",30,3/1/18,9,"2,641","2,641","58,140",1,0,3,0
"1,619",31,5/1/18,5,1002,1002,"34,884",1,0,7,0
"1,619",32,9/1/18,16,"2,438","3,015","104,652",1,0,3,0
"1,619",33,10/1/18,1,125,125,"11,628",1,0,2,0
"1,619",34,29/1/18,3,405,567,"24,220",1,0,3,0
"1,972",1,5/7/17,8,"1,462","1,685","213,816",1,1,1,8
"1,972",2,6/7/17,3,1040,1040,"80,181",1,1,2,4
"1,655",1,17/7/17,19,"4,212","6,127","461,339",2,1,9,4
"1,655",2,24/7/17,1,916,916,"25,214",1,1,1,4
"1,655",3,2/8/17,17,"2,512","3,987","176,498",1,1,5,3
"1,655",4,21/8/17,5,292,292,"21,006",1,1,5,2
"1,878",1,7/7/17,27,"3,454","3,738","65,502",1,0,4,8
"1,878",2,11/7/17,1,792,792,"19,305",1,0,2,5
"1,878",3,12/7/17,18,"3,986","4,042","98,102",2,0,6,5
"1,878",4,13/7/17,15,"6,116","6,116","77,220",1,0,1,3
"1,878",5,14/7/17,39,"6,564","7,431","293,163",1,0,3,0
"1,878",6,18/7/17,15,"2,422","2,506","268,684",2,0,7,7
"1,878",7,19/7/17,6,1426,"1,864","111,225",2,0,7,4
"1,878",8,20/7/17,22,"4,309","4,368","443,370",1,0,5,2
"1,878",9,21/7/17,10,"2,076","2,188","206,906",1,0,2,0
"1,878",10,25/7/17,12,680,1314,"90,440",3,0,8,2
"1,878",11,26/7/17,14,1435,1615,"128,880",1,0,2,1
"1,878",12,28/7/17,8,1101,1815,"60,354",2,0,6,2
"1,878",13,1/8/17,31,"3,879","6,417","234,804",2,0,6,4
"1,878",14,2/8/17,14,"2,827","2,827","162,668",2,0,3,1
"1,878",15,15/8/17,8,953,1601,"129,460",1,0,2,1
"1,878",16,21/8/17,3,236,481,"52,619",2,0,8,4
"1,878",17,24/8/17,34,"2,824","3,507","415,066",1,0,3,0
"1,878",18,29/8/17,26,"5,850","6,643","306,614",2,0,5,0
"1,878",19,30/8/17,51,"8,518","10,409","919,197",3,0,11,4
"1,878",20,31/8/17,89,"12,426","21,058","1,080,722",4,0,8,8
"1,878",21,1/9/17,19,1847,"4,732","203,920",1,0,1,0
"1,878",22,6/9/17,12,"1,987","1,997","56,112",1,0,3,0
"1,878",23,7/9/17,42,"7,117","7,511","176,352",1,0,1,0
"1,878",24,8/9/17,34,"6,478","7,641","340,523",3,0,4,2
"1,878",25,11/9/17,47,"12,832","13,252","487,921",2,0,5,0
"1,878",26,12/9/17,55,"3,225","10,995","631,767",5,0,16,1
"1,878",27,21/9/17,11,1533,1858,"155,352",1,0,2,0
"1,878",28,26/9/17,25,"4,852","6,952","400,353",2,0,11,1
"1,878",29,2/10/17,1,801,801,"15,901",1,0,1,0
"1,878",30,5/10/17,32,"5,580","10,886","265,483",2,0,6,0
"1,878",31,10/10/17,3,787,787,"31,802",1,0,3,0
"1,878",32,25/10/17,43,"5,281","5,716","99,924",1,0,4,0
"1,878",33,30/10/17,9,"2,469","2,469","96,525",1,0,2,0
"1,878",34,31/10/17,3,143,488,"35,071",2,0,2,1
"1,878",35,6/11/17,13,973,1315,"78,526",1,0,4,0
"1,878",36,7/11/17,39,"4,641","5,686","233,456",2,0,12,1
"1,878",37,8/11/17,3,954,954,"22,436",1,0,4,0
"1,878",38,9/11/17,5,693,872,"33,654",1,0,2,0
"1,878",39,10/11/17,23,"3,515","4,177","134,616",1,0,3,0
"1,878",40,11/11/17,28,"4,840","4,996","157,052",1,0,8,0
"1,878",41,12/11/17,20,827,"2,137","53,404",2,0,9,2
"1,878",42,21/11/17,9,805,848,"112,285",1,0,3,0
"1,878",43,30/11/17,4,81,120,"44,914",1,0,1,0
"1,382",1,3/7/17,77,"10,588","14,171","1,590,408",5,1,11,4
"1,382",2,4/7/17,38,"10,307","11,554","703,444",2,1,5,5
"1,382",3,5/7/17,116,"16,196","20,091","997,427",4,1,9,2
"1,382",4,6/7/17,116,"13,630","17,740","878,124",3,1,11,4
"1,382",5,7/7/17,112,"15,419","22,914","1,127,972",6,1,12,7
"1,382",6,10/7/17,26,"5,874","6,320","443,294",2,1,9,5
"1,382",7,11/7/17,30,"6,846","7,202","503,465",3,1,8,9
"1,382",8,12/7/17,48,"8,235","8,679","806,039",3,1,11,11
"1,382",9,13/7/17,35,"5,751","6,253","984,749",2,1,9,7
"1,382",10,14/7/17,49,"9,697","11,043","597,090",2,1,10,4
"1,382",11,17/7/17,11,"2,589","2,663","261,987",2,1,4,1
"1,382",12,18/7/17,32,"9,211","9,961","845,605",3,1,8,2
"1,382",13,19/7/17,26,"6,327","7,219","769,882",3,1,14,4
"1,382",14,20/7/17,29,"6,637","9,382","1,590,125",2,1,7,1
"1,382",15,21/7/17,26,"5,305","10,282","707,973",1,1,1,1
"1,382",16,25/7/17,2,1035,1042,"67,426",1,1,1,0
"1,382",17,26/7/17,1,1002,1002,"33,713",1,1,5,0
"1,382",18,27/7/17,2,776,1251,"67,426",1,1,6,0
"1,382",19,2/8/17,21,"5,388","5,551","376,482",1,1,1,0
"1,382",20,3/8/17,1,221,221,"22,146",1,1,1,0
"1,382",21,14/8/17,35,"6,891","8,234","219,520",1,1,5,0
"1,382",22,16/8/17,14,"2,811","3,409","86,240",1,1,1,0
"1,382",23,22/8/17,11,642,"2,651","70,560",1,1,2,0
"1,382",24,29/8/17,1,328,328,"6,421",1,1,4,0
"1,382",25,11/9/17,23,"3,033","3,610","120,207",2,1,12,1
"1,382",26,12/9/17,3,999,1012,"19,686",1,1,4,1
"1,382",27,20/9/17,45,"3,715","5,357","236,575",2,1,6,0
"1,382",28,18/10/17,1,560,560,"6,789",1,1,1,0
"1,382",29,2/11/17,35,"3,594","5,352","240,543",1,1,2,0
"1,382",30,3/11/17,6,"1,804","1,804","72,513",2,1,11,2
"1,382",31,6/11/17,2,250,918,"24,810",2,1,8,2
"1,382",32,14/3/18,3,974,1081,"23,520",1,1,1,0
"1,888",1,12/7/17,3,174,387,"41,931",1,1,1,8
"1,686",1,11/12/17,17,"4,227","4,508","295,953",1,1,6,6
"1,686",2,13/12/17,5,1131,1177,"69,636",1,1,5,5
"1,922",1,24/7/17,51,"5,836","6,319","1,386,792",1,1,2,6
"1,922",2,25/7/17,49,"6,501","8,381","1,229,952",2,1,8,4
"1,922",3,26/7/17,7,"3,180","3,180","48,330",1,1,3,3
"1,922",4,27/7/17,42,"11,070","11,432","273,870",1,1,2,5
"1,922",5,28/7/17,20,"3,564","3,690","186,190",1,1,3,0
"1,922",6,1/8/17,17,"4,465","4,932","316,523",1,1,4,6
"1,922",7,2/8/17,23,"4,065","5,005","428,237",1,1,5,0
"1,922",8,3/8/17,49,"14,107","14,107","912,331",1,1,2,0
"1,922",9,31/8/17,2,552,552,"8,812",1,1,2,0
"1,922",10,9/10/17,20,"6,566","7,159","98,707",2,1,6,4
"1,922",11,11/10/17,19,"5,595","5,761","146,672",1,1,3,1
"1,922",12,11/11/17,2,970,970,"18,334",1,1,3,1
"1,922",13,15/11/17,23,"2,548","7,744","163,961",2,1,6,4
"1,922",14,21/11/17,54,"1,732","10,079","890,784",2,1,6,2
"1,922",15,22/11/17,1,80,80,"10,620",1,1,5,1
"1,922",16,22/3/18,21,"6,284","6,286","293,471",1,1,5,0
"1,922",17,23/3/18,2,647,647,"34,526",1,1,4,0
"1,922",18,26/3/18,8,"5,405","5,483","120,841",1,1,1,0
"1,922",19,27/3/18,6,"2,586","2,607","86,315",1,1,5,0
"1,482",1,26/7/17,9,"3,331","3,331","40,820",2,0,12,6
"1,482",2,16/10/17,5,660,"2,566","20,745",1,0,3,3
"1,482",3,17/10/17,7,2587,2587,"13,830",1,0,4,3
"1,482",4,18/10/17,3,1293,1293,"6,915",1,0,1,3
"1,482",5,21/10/17,9,"3,105","3,105","20,745",1,0,3,1
"1,482",6,22/10/17,4,"1,552","1,552","20,745",1,0,6,0
"1,482",7,23/10/17,1,517,517,"6,915",1,0,1,0
"1,482",8,26/12/17,22,1485,"4,402","203,139",6,0,13,8
"1,482",9,27/12/17,4,142,766,"45,964",3,0,6,0
"1,779",1,2/7/17,54,"1,280","4,893","441,784",3,0,11,4
"1,779",2,3/7/17,98,"3,645","23,531","1,038,928",3,0,9,7
"1,779",3,5/7/17,15,491,1203,"46,806",4,0,7,5
"1,779",4,7/7/17,3,255,255,"11,260",1,0,2,1
"1,779",5,8/7/17,39,1872,"7,668","146,380",1,0,2,0
"1,779",6,16/7/17,16,847,987,"67,659",2,0,7,0
"1,779",7,17/7/17,7,1020,1020,"30,050",1,0,3,0
"1,779",8,18/7/17,15,"1,722","3,084","60,100",1,0,5,0
"1,779",9,1/8/17,1,94,94,"8,035",1,0,4,0
"1,779",10,8/8/17,11,600,1213,"58,532",2,0,6,2
"1,779",11,10/8/17,1,200,200,"6,414",1,0,3,1
"1,779",12,11/8/17,3,238,238,"23,256",1,0,8,1
"1,779",13,12/8/17,12,1704,"1,876","81,396",1,0,2,1
"1,779",14,13/8/17,4,83,1107,"34,884",1,0,3,1
"1,779",15,14/8/17,7,967,1038,"46,512",1,0,3,1
"1,779",16,16/8/17,1,151,151,"13,505",1,0,1,0
"1,779",17,17/8/17,42,"4,642","6,025","310,615",1,0,2,0
"1,779",18,19/8/17,160,"12,693","32,113","2,881,955",3,0,7,4
"1,779",19,20/8/17,32,"6,422","9,818","293,148",2,0,8,4
"1,779",20,21/8/17,58,"2,033","10,855","352,222",2,0,9,0
"1,779",21,23/8/17,16,"2,907","3,569","104,652",1,0,3,0
"1,779",22,24/8/17,5,1543,"2,800","34,884",1,0,2,0
"1,779",23,25/8/17,11,"2,310","2,455","69,768",1,0,2,0
"1,779",24,26/8/17,19,"3,491","4,186","82,800",1,0,2,0
"1,779",25,30/8/17,1,1301,1301,"11,628",1,0,4,0
"1,779",26,6/9/17,7,"2,045","4,189","46,512",1,0,1,0
"1,779",27,7/9/17,11,1621,"1,974","69,768",1,0,1,0
"1,779",28,8/9/17,7,1738,1828,"33,120",1,0,1,0
"1,779",29,10/9/17,1,595,595,"11,628",1,0,6,0
"1,569",1,3/7/17,16,"4,278","4,288","211,392",1,1,3,4
"1,569",2,4/7/17,21,"6,653","6,787","224,604",1,1,1,5
"1,569",3,5/7/17,42,"9,453","10,658","586,175",3,1,6,5
"1,569",4,7/7/17,37,"11,602","11,685","301,920",1,1,1,3
"1,569",5,10/7/17,62,"15,662","16,190","1,217,146",2,1,7,5
"1,569",6,11/7/17,44,"9,228","9,444","750,156",1,1,3,0
"1,569",7,12/7/17,26,"3,543","4,424","1,036,242",2,1,2,4
"1,569",8,18/7/17,36,"6,721","6,779","1,253,766",2,1,4,1
"1,569",9,19/7/17,28,"5,606","5,729","436,534",2,1,10,7
"1,569",10,20/7/17,37,"4,946","5,961","787,350",2,1,8,1
"1,569",11,21/7/17,28,"4,362","4,529","1,163,202",1,1,2,1
"1,569",12,24/7/17,36,"5,766","5,945","1,491,933",1,1,1,1
"1,569",13,1/8/17,39,"5,797","6,528","1,533,493",2,1,9,4
"1,569",14,2/8/17,17,"5,217","5,336","184,268",1,1,1,1
"1,569",15,4/8/17,53,"5,756","6,715","841,372",2,1,8,2
"1,569",16,14/11/17,35,"5,065","6,809","1,655,248",1,1,4,0
"1,569",17,15/11/17,57,"6,223","10,866","1,573,754",1,1,4,0
"1,569",18,16/11/17,54,"6,646","12,341","1,041,670",3,1,6,0
"1,569",19,17/11/17,49,"9,881","11,982","455,808",3,1,3,8
"1,569",20,20/11/17,48,"7,130","11,127","496,262",2,1,2,0
"1,569",21,22/11/17,26,"3,085","4,264","535,164",1,1,1,0
"1,569",22,28/11/17,56,"7,426","11,508","1,161,924",2,1,3,0
"1,569",23,29/11/17,32,"6,295","6,428","514,641",1,1,2,0
"1,569",24,30/11/17,20,"3,720","5,721","245,856",1,1,4,0
"1,569",25,1/12/17,10,"1,985","2,643","111,378",2,1,7,0
"1,569",26,20/2/18,30,"2,054","9,716","602,226",3,1,4,2
"1,569",27,22/2/18,57,"9,024","11,480","1,087,779",3,1,9,1
"1,569",28,23/2/18,38,"6,791","8,387","754,140",1,1,1,0
"1,569",29,5/3/18,22,"5,165","5,216","274,921",2,1,5,0
"1,569",30,6/3/18,15,"2,704","2,705","196,764",1,1,2,0
"1,569",31,14/3/18,14,"1,779","1,949","180,367",1,1,1,0
"1,569",32,20/3/18,10,"1,472","1,803","91,785",2,1,5,0
"1,569",33,17/4/18,1,87,87,"10,430",1,1,2,0
"1,712",1,4/8/17,9,"3,081","3,081","41,904",1,1,2,5
"1,712",2,5/8/17,32,"8,121","9,148","302,202",2,1,5,5
"1,712",3,12/9/17,2,520,520,"14,190",1,1,2,3
"1,712",4,7/1/18,12,"3,595","3,595","70,950",1,1,2,4
"1,331",1,2/7/17,3,920,920,"23,841",1,1,1,5
"1,912",1,12/7/17,21,"9,469","12,145","173,222",1,0,3,4
"1,912",2,14/7/17,31,"12,635","21,987","210,341",1,0,2,6
"1,912",3,15/7/17,7,2745,"5,445","24,746",1,0,6,2
"1,912",4,17/7/17,30,"20,595","20,595","98,984",1,0,4,3
"1,912",5,18/7/17,42,"10,029","13,005","152,832",4,0,8,9
"1,912",6,19/7/17,16,"8,314","9,594","123,613",2,0,13,8
"1,912",7,20/7/17,19,"3,814","3,814","240,173",3,0,6,6
"1,912",8,25/7/17,4,1107,"2,925","37,119",1,0,1,0
"1,912",9,31/7/17,21,"11,386","13,242","287,822",2,0,14,11
"1,912",10,1/8/17,29,"15,207","19,411","283,403",3,0,6,2
"1,912",11,2/8/17,11,"4,852","7,599","97,158",2,0,6,4
"1,912",12,3/8/17,1,1262,1262,"12,373",1,0,3,1
"1,912",13,6/8/17,26,"11,671","17,681","173,222",1,0,2,1
"1,912",14,7/8/17,12,"4,529","8,696","86,611",1,0,3,1
"1,912",15,8/8/17,27,"9,240","9,241","245,259",2,0,9,2
"1,912",16,9/8/17,18,"3,534","5,062","48,055",3,0,13,2
"1,912",17,12/8/17,26,"5,632","9,950","164,108",1,0,2,0
"1,912",18,14/8/17,15,1180,"2,896","49,468",2,0,2,0
"1,912",19,17/8/17,12,1551,"3,104","170,233",1,0,1,0
"1,912",20,24/8/17,7,"2,717","2,717","59,001",2,0,10,0
"1,912",21,25/8/17,3,"2,979","2,979","28,494",1,0,4,0
"1,912",22,28/8/17,16,"7,479","8,023","118,283",3,0,14,4
"1,912",23,3/9/17,16,"3,201","3,766","76,354",3,0,5,4
"1,912",24,4/9/17,34,"9,446","11,467","137,308",4,0,6,2
"1,912",25,5/9/17,5,1678,1778,"73,323",2,0,7,1
"1,912",26,7/9/17,1,885,885,"6,451",1,0,1,0
"1,912",27,22/9/17,20,"4,846","7,589","213,838",2,0,7,2
"1,912",28,25/9/17,43,"16,339","24,817","210,084",3,0,6,1
"1,912",29,26/9/17,24,"7,562","8,550","248,469",1,0,1,0
"1,912",30,28/9/17,3,144,1112,"68,260",1,0,3,0
"1,912",31,1/10/17,48,"10,515","14,663","266,649",6,0,13,1
"1,912",32,3/10/17,11,"2,078","2,596","63,106",3,0,6,2
"1,912",33,4/10/17,19,"7,381","8,733","341,300",1,0,2,0
"1,912",34,5/10/17,9,"7,932","7,932","170,650",1,0,2,0
"1,912",35,6/10/17,5,"2,545","3,744","43,790",2,0,4,0
"1,912",36,12/10/17,3,1862,"4,201","68,260",1,0,8,0
"1,912",37,13/10/17,1,115,115,"6,714",1,0,4,0
"1,912",38,15/10/17,5,"2,001","3,798","102,390",1,0,3,0
"1,912",39,16/10/17,15,"8,055","9,256","163,376",2,0,7,2
"1,912",40,17/10/17,1,921,921,"6,714",1,0,2,0
"1,912",41,18/10/17,48,"19,207","24,316","151,085",5,0,14,3
"1,912",42,19/10/17,12,"2,416","5,484","77,289",3,0,10,3
"1,912",43,20/10/17,8,"3,801","5,839","26,856",1,0,2,0
"1,912",44,22/10/17,4,"2,201","2,201","68,260",1,0,3,0
"1,912",45,23/10/17,4,1300,1300,"68,260",1,0,2,0
"1,912",46,24/10/17,5,"2,135","2,846","102,390",1,0,1,0
"1,912",47,25/10/17,9,"4,814","6,700","115,802",2,0,10,2
"1,912",48,26/10/17,12,"2,824","7,410","57,237",2,0,7,1
"1,912",49,6/11/17,12,1072,"7,198","43,188",1,0,5,0
"1,912",50,7/11/17,13,"8,782","8,786","150,025",2,0,6,2
"1,912",51,9/11/17,41,"5,701","17,983","356,936",4,0,12,2
"1,912",52,13/11/17,17,"2,678","15,463","120,682",2,0,9,0
"1,912",53,15/11/17,9,"5,700","9,446","71,235",1,0,5,1
"1,912",54,16/11/17,4,1925,"3,788","28,494",1,0,3,0
"1,912",55,17/11/17,1,183,183,"14,247",1,0,2,0
"1,912",56,20/11/17,8,"2,289","2,458","56,988",1,0,2,0
"1,912",57,22/11/17,8,"6,081","6,242","56,988",1,0,2,0
"1,912",58,29/11/17,8,"4,281","4,436","56,988",1,0,5,1
"1,912",59,30/11/17,8,"5,951","6,135","56,988",1,0,2,0
"1,912",60,12/12/17,14,"6,574","7,350","146,860",1,0,2,0
"1,912",61,15/12/17,22,"9,518","15,492","161,924",2,0,3,0
"1,912",62,4/1/18,1,980,980,"7,198",1,0,3,0
"1,912",63,5/1/18,25,1909,"8,409","205,767",8,0,13,0
"1,912",64,8/1/18,5,"3,037","3,604","71,499",1,0,2,0
"1,912",65,25/3/18,21,"7,196","7,668","191,130",1,0,5,0
"1,912",66,9/4/18,9,"3,919","5,833","95,565",1,0,4,0
"1,912",67,10/4/18,5,"2,378","3,609","57,339",1,0,3,0
"1,912",68,13/4/18,5,1657,"4,606","37,119",1,0,5,0
"1,912",69,26/4/18,4,"2,352","3,270","24,746",1,0,1,0
"1,811",1,1/7/17,25,"7,180","8,725","328,185",1,0,1,4
"1,811",2,4/7/17,8,"3,292","3,938","96,525",1,0,7,3
"1,811",3,5/7/17,31,"6,054","10,417","630,081",3,0,8,6
"1,811",4,10/7/17,22,"6,063","6,063","82,044",1,0,1,3
"1,811",5,12/7/17,37,"4,522","14,527","407,339",5,0,14,5
"1,811",6,20/7/17,1,411,411,"25,252",1,0,2,0
"1,811",7,27/7/17,4,715,715,"31,107",1,0,3,0
"1,811",8,4/8/17,9,"1,792","1,849","62,214",1,0,3,0
"2,102",1,2/7/17,9,"2,448","2,520","41,044",2,0,6,8
"2,102",2,28/7/17,18,"5,956","5,992","93,560",1,0,2,3
"2,102",3,29/7/17,86,"22,846","23,133","631,074",1,0,4,6
"2,102",4,30/7/17,69,"13,650","15,328","680,331",2,0,10,3
"2,102",5,31/7/17,159,"24,322","24,858","2,217,096",1,0,2,0
"2,102",6,1/8/17,63,"8,550","8,942","1,139,072",2,0,9,7
"2,102",7,2/8/17,42,"6,716","6,768","590,828",2,0,7,5
"2,102",8,3/8/17,110,"12,138","12,159","802,977",3,0,7,8
"2,102",9,19/8/17,28,"4,615","5,643","260,661",1,0,4,0
"2,102",10,20/8/17,25,"5,342","7,178","192,066",1,0,5,1
"2,102",11,21/8/17,28,"7,858","8,831","425,289",1,0,1,1
"2,102",12,27/8/17,26,"2,964","5,317","192,066",1,0,3,1
"2,102",13,29/8/17,7,"2,034","2,034","48,060",1,0,4,1
"2,102",14,30/8/17,8,"2,877","2,884","60,075",1,0,1,1
"2,102",15,31/8/17,1,"2,007","2,007","12,015",1,0,1,1
"2,102",16,2/9/17,3,"1,974","1,974","24,030",1,0,3,0
"2,102",17,3/9/17,50,"13,999","14,503","271,605",4,0,5,0
"2,102",18,4/9/17,20,"7,673","9,158","161,224",2,0,5,0
"2,102",19,6/9/17,8,"4,136","4,136","70,100",1,0,2,0
"2,102",20,8/9/17,32,"10,959","11,343","465,831",4,0,3,4
"2,102",21,9/9/17,26,"6,694","10,173","141,274",1,0,2,0
"2,102",22,11/9/17,11,"3,147","5,421","60,546",1,0,2,0
"2,102",23,12/9/17,19,"4,821","7,767","134,990",2,0,6,2
"2,102",24,18/9/17,51,"6,507","8,138","716,850",1,0,3,0
"2,102",25,19/9/17,84,"17,030","21,231","992,298",4,0,5,1
"2,102",26,20/9/17,1,271,271,"10,362",1,0,1,0
"2,102",27,21/9/17,54,"7,926","11,548","253,597",5,0,14,3
"2,102",28,22/9/17,47,"13,170","14,169","235,054",3,0,6,1
"2,102",29,23/9/17,19,"5,851","7,002","95,040",1,0,5,0
"2,102",30,26/9/17,49,"11,542","14,090","508,944",4,0,11,1
"2,102",31,27/9/17,9,"3,426","3,874","80,230",1,0,5,0
"2,102",32,29/9/17,13,"2,674","3,057","75,369",1,0,1,0
"2,102",33,2/10/17,24,"8,131","8,835","139,971",1,0,1,0
"2,102",34,3/10/17,17,"3,980","4,999","84,204",1,0,2,0
"2,102",35,4/10/17,25,"6,892","7,979","121,628",1,0,2,0
"2,102",36,5/10/17,23,"5,544","7,124","116,990",4,0,12,2
"2,102",37,6/10/17,34,"11,857","14,415","407,995",1,0,2,0
"2,102",38,18/10/17,33,"6,256","8,320","393,466",2,0,13,2
"2,102",39,19/10/17,49,"11,223","12,721","365,800",1,0,1,0
"2,102",40,20/10/17,48,"6,965","7,460","338,102",3,0,8,2
"2,102",41,21/10/17,13,"4,829","4,829","74,228",1,0,2,0
"2,102",42,23/10/17,30,"6,541","8,568","300,374",2,0,9,2
"2,102",43,24/10/17,16,"2,466","2,692","13,848",1,0,2,0
"2,102",44,25/10/17,42,"8,678","10,478","431,886",1,0,4,0
"2,102",45,26/10/17,17,"4,529","4,758","92,547",1,0,4,0
"2,102",46,27/10/17,20,"4,897","6,232","134,506",2,0,8,0
"2,102",47,28/10/17,32,"10,244","10,558","180,338",2,0,12,0
"2,102",48,29/10/17,36,"6,162","6,666","628,765",3,0,6,2
"2,102",49,30/10/17,34,"8,115","8,732","340,472",3,0,7,2
"2,102",50,31/10/17,26,"4,633","4,899","341,484",1,0,1,0
"2,102",51,2/11/17,24,"4,192","6,641","120,523",3,0,7,2
"2,102",52,5/11/17,42,"6,081","8,060","245,471",4,0,6,1
"2,102",53,6/11/17,30,"5,797","7,682","204,810",1,0,1,0
"2,102",54,8/11/17,28,"6,512","8,627","184,959",3,0,10,3
"2,102",55,9/11/17,29,"4,884","5,764","420,300",2,0,12,0
"2,102",56,12/11/17,5,665,665,"42,475",2,0,8,2
"2,102",57,14/11/17,22,"3,089","5,183","132,872",4,0,5,2
"2,102",58,21/11/17,16,"3,077","3,562","78,792",1,0,4,0
"2,102",59,23/11/17,1,829,829,"9,849",1,0,1,0
"2,102",60,28/11/17,22,"7,518","8,678","106,464",2,0,6,1
